SequÍncia;Data Fato;Hora Fato;Grupo Fato;Tipo Enquadramento;Tipo Fato;Municipio Fato;Local Fato;Bairro;Quantidade VÌtimas;Idade VÌtima;Sexo VÌtima;Cor VÌtima
29248;14/01/2024;04:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;Santo AntÙnio;1;13;Masculino;Branca
29427;14/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;OUTROS;M·rio Quintana;1;3;Masculino;Preta
29786;14/01/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO JOSE DO NORTE;RESIDENCIA;QUINTA SE«√O DA BARR;1;5;Feminino;Preta
29824;14/01/2024;14:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FLORES DA CUNHA;RESIDENCIA;;0;;;
29855;14/01/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Juscelino Kubitschek;1;11;Feminino;Branca
30074;14/01/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;OUTROS;S„o Lucas;1;12;Feminino;Parda
30164;14/01/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PASSO DO SOBRADO;RESIDENCIA;INTERIOR;1;10;Feminino;Branca
30429;14/01/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ERECHIM;OUTROS;Koller;1;3;Feminino;Preta
30469;14/01/2024;20:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FARROUPILHA;RESIDENCIA;AmÈrica;1;13;Feminino;Branca
30816;15/01/2024;01:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAPAO DO LEAO;RESIDENCIA;Jardim AmÈrica;1;9;Feminino;Branca
30836;15/01/2024;01:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAPAO DA CANOA;OUTROS;;1;12;Feminino;Preta
31061;15/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Guajuviras;1;16;Feminino;Parda
31103;15/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;OUTROS;CecÌlia;1;4;Feminino;Branca
31238;15/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;ETABELECIMENTO ENSINO;Harmonia;2;6;Masculino;Branca
31288;15/01/2024;09:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;OSORIO;OUTROS;Atl‚ndia Sul;1;19;Feminino;Branca
31479;15/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRINHA;RESIDENCIA;Vila Bom Principio;1;13;Feminino;Branca
31927;15/01/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NAO-ME-TOQUE;RESIDENCIA;Arlindo Hermes;1;9;Feminino;Branca
32167;15/01/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;REDENTORA;RESIDENCIA;Interior;1;23;Feminino;Branca
32264;15/01/2024;15:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;GlÛria;1;9;Feminino;Branca
32621;15/01/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO PEDRO DO SUL;RESIDENCIA;Vila Ga˙cha;1;9;Feminino;Sem informaÁ„o
32628;15/01/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BENTO GONCALVES;RESIDENCIA;Vila Nova;1;5;Feminino;Branca
32742;15/01/2024;18:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Canudos;1;12;Feminino;Branca
33033;15/01/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ILOPOLIS;OUTROS;;1;11;Feminino;Branca
33154;15/01/2024;22:07:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRINHA;RESIDENCIA;Vila Vista Alegre;1;11;Feminino;Branca
33274;16/01/2024;00:01:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;OUTROS;Bela Vista;1;18;Feminino;Branca
33385;16/01/2024;02:55:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;RESIDENCIA;Formoza;1;10;Feminino;Branca
33467;16/01/2024;06:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOIS IRMAOS;OUTROS;Portal da Serra;1;12;Feminino;Branca
33649;16/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRINDADE DO SUL;RESIDENCIA;Interior;1;12;Feminino;Parda
34416;16/01/2024;14:03:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTO ANGELO;RESIDENCIA;S„o Pedro;1;14;Feminino;Sem informaÁ„o
34548;16/01/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRIUNFO;RESIDENCIA;FORTALEZA;1;13;Feminino;Branca
34921;16/01/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Centro;2;53;Feminino;Branca
35633;17/01/2024;07:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TAPEJARA;RESIDENCIA;POR√O;1;14;Feminino;Parda
35706;17/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BAGE;HOSPITAIS/CLINICAS;Centro;1;13;Feminino;Branca
35936;17/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPUCAIA DO SUL;RESIDENCIA;Dihel;3;23;Feminino;Branca
36044;17/01/2024;11:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PASSO FUNDO;RESIDENCIA;Vila Luiza;1;6;Feminino;Branca
36175;17/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA VITORIA DO PALMAR;OUTROS;CENTRO;1;3;Feminino;Branca
36201;17/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Passo d'Areia;1;7;Feminino;Preta
36445;17/01/2024;14:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAPAO DA CANOA;RESIDENCIA;;0;;;
36772;17/01/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTEIO;OUTROS;Primavera;2;7;Masculino;Branca
36871;17/01/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRES PASSOS;RESIDENCIA;Padre Gonzales;1;10;Feminino;Branca
37087;17/01/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;M·rio Quintana;1;9;Feminino;Sem informaÁ„o
37514;18/01/2024;03:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;VIA PUBLICA;Maria Regina;1;13;Feminino;Branca
37699;18/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;URUGUAIANA;RESIDENCIA;Ipiranga;3;38;Feminino;Branca
37779;18/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVA SANTA RITA;RESIDENCIA;Berto CÌrio;1;10;Feminino;Branca
37805;18/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO FRANCISCO DE PAULA;RESIDENCIA;;2;13;Feminino;Branca
37846;18/01/2024;09:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;URUGUAIANA;VIA PUBLICA;Centro;1;13;Feminino;Branca
37936;18/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA VITORIA DO PALMAR;RESIDENCIA;BARRA DO CHUI;0;;;
38197;18/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;RESIDENCIA;Maria Regina;1;5;Masculino;Branca
38498;18/01/2024;14:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVA SANTA RITA;RESIDENCIA;Sanga Funda;1;16;Feminino;Parda
38528;18/01/2024;14:45:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;OUTROS;Centro;1;17;Feminino;Parda
38716;18/01/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SOBRADINHO;RESIDENCIA;Rio Branco;1;3;Feminino;Sem informaÁ„o
38885;18/01/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GUAIBA;OUTROS;;2;12;Feminino;Branca
39419;18/01/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROSARIO DO SUL;RESIDENCIA;Jo„o Alves OsÛrio;1;17;Feminino;Sem informaÁ„o
39448;18/01/2024;22:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Bela Vista;1;44;Feminino;Branca
39542;19/01/2024;00:01:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;OUTROS;Partenon;1;13;Feminino;Branca
40119;19/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;;1;5;Masculino;Branca
40163;19/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVA SANTA RITA;RESIDENCIA;;2;14;Feminino;Branca
40447;19/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Rio Branco;3;44;Feminino;Branca
40450;19/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRAMANDAI;RESIDENCIA;TramandaÌ;1;9;Feminino;Branca
40598;19/01/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO PARDO;ESTABELECIMENTO DIVERSAO;Boa Vista;1;13;Feminino;Branca
40627;19/01/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;RESIDENCIA;COHAB II;1;4;Feminino;Preta
41166;19/01/2024;16:43:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;ESTABELECIMENTO COMERCIAL;Centro HistÛrico;1;9;Feminino;Branca
41174;19/01/2024;16:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Rubem Berta;1;10;Feminino;Branca
41530;19/01/2024;19:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;RESIDENCIA;Santos Dumont;0;;;
42146;20/01/2024;02:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BAGE;RESIDENCIA;S√O MARTINS;1;12;Feminino;Preta
42421;20/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MONTENEGRO;OUTROS;Centro;1;8;Masculino;Branca
42529;20/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FLORES DA CUNHA;OUTROS;Interior;1;9;Feminino;Parda
42611;20/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO GABRIEL;ESTABELECIMENTO DIVERSAO;;1;9;Masculino;Parda
42637;20/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CIDREIRA;RESIDENCIA;Centro;1;14;Feminino;Branca
42640;20/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GLORINHA;RESIDENCIA;NeÛpolis;1;13;Feminino;Branca
42872;20/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BARAO;RESIDENCIA;;1;7;Masculino;Branca
43160;20/01/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALEGRETE;RESIDENCIA;ItararÈ;1;4;Masculino;Branca
43177;20/01/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRINHA;RESIDENCIA;Vila Parque Brasilia;1;13;Feminino;Branca
43248;20/01/2024;15:44:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;Vila Neila;2;40;Masculino;Branca
43389;20/01/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Tristeza;1;11;Feminino;Parda
43671;20/01/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Rio Branco;1;11;Feminino;Branca
43699;20/01/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRINHA;RESIDENCIA;;1;8;Feminino;Branca
43968;20/01/2024;22:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CARLOS BARBOSA;RESIDENCIA;centro;1;12;Masculino;Branca
44175;21/01/2024;01:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO FRANCISCO DE ASSIS;RESIDENCIA;Jo„o XXIII;1;16;Feminino;Branca
44233;21/01/2024;02:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;passo das tropas;1;13;Feminino;Branca
44451;21/01/2024;06:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPIRANGA;RESIDENCIA;Amaral Ribeiro;1;16;Feminino;Branca
44457;21/01/2024;06:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTANA DO LIVRAMENTO;RESIDENCIA;Prado;1;34;Feminino;Branca
44565;21/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;S„o Pelegrino;1;1;Masculino;Parda
44638;21/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MORRO REUTER;OUTROS;;1;11;Feminino;Branca
44982;21/01/2024;14:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;RESIDENCIA;Scharlau;2;29;Feminino;Branca
45467;21/01/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ARROIO DO TIGRE;RESIDENCIA;;0;;;
45795;21/01/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;ViamÛpolis;1;8;Feminino;Parda
45816;21/01/2024;22:05:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO SEBASTIAO DO CAI;OUTROS;Centro;1;6;Feminino;Branca
45938;21/01/2024;23:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;NeÛpolis;1;12;Feminino;Preta
45967;22/01/2024;00:01:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;NiterÛi;1;9;Feminino;Branca
46063;22/01/2024;02:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;NiterÛi;2;12;Feminino;Branca
46275;22/01/2024;07:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Rosel‚ndia;1;0;Feminino;Branca
46284;22/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VENANCIO AIRES;RESIDENCIA;;1;9;Feminino;Branca
46295;22/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;OUTROS;Canudos;1;11;Masculino;Branca
46312;22/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PASSO FUNDO;RESIDENCIA;S√O LUIZ GONZAGA;1;2;Feminino;Branca
46439;22/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;OUTROS;Centro;0;;;
46605;22/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LOURENCO DO SUL;RESIDENCIA;;1;8;Feminino;Parda
46804;22/01/2024;11:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;OUTROS;Campina;1;16;Feminino;Branca
46951;22/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Pitinga;4;12;Feminino;Preta
47336;22/01/2024;14:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;URUGUAIANA;OUTROS;Santana;2;12;Feminino;Branca
47342;22/01/2024;14:45:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROCA SALES;RESIDENCIA;;1;17;Feminino;Branca
47794;22/01/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;OUTROS;Lomba do Pinheiro;1;4;Feminino;Parda
47971;22/01/2024;19:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Primavera;1;7;Feminino;Branca
48018;22/01/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;Planalto;1;14;Feminino;Branca
48135;22/01/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TAQUARA;RESIDENCIA;Empresa;1;10;Feminino;Branca
48258;22/01/2024;22:10:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Guajuviras;1;12;Feminino;Branca
48369;23/01/2024;00:01:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;;1;13;Feminino;Sem informaÁ„o
48648;23/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Di·cono Jo„o Luiz Pozzobon;1;11;Feminino;Parda
48933;23/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VENANCIO AIRES;OUTROS;Battisti;1;13;Feminino;Branca
49235;23/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Camobi;1;5;Feminino;Branca
49322;23/01/2024;12:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRINHA;RESIDENCIA;Parque da Matriz;1;3;Feminino;Branca
49405;23/01/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TAPERA;OUTROS;Oito de Maio;1;14;Feminino;Branca
49427;23/01/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TAPERA;RESIDENCIA;Oito de Maio;1;14;Feminino;Branca
49466;23/01/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTAO;RESIDENCIA;Vila Rica;1;30;Feminino;Branca
49710;23/01/2024;15:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;RESIDENCIA;Centro;1;4;Masculino;Branca
49753;23/01/2024;15:52:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ITATIBA DO SUL;RESIDENCIA;;0;;;
49768;23/01/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;;1;25;Feminino;Branca
49807;23/01/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;Centro;1;6;Feminino;Branca
49925;23/01/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;OSORIO;RESIDENCIA;primavera;1;2;Feminino;Branca
50385;23/01/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CIDREIRA;RESIDENCIA;Ildo Menegheti;1;7;Feminino;Branca
50447;23/01/2024;21:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROSARIO DO SUL;RESIDENCIA;Tenente Bandeira;1;7;Feminino;Parda
50486;23/01/2024;22:16:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTIAGO;RESIDENCIA;S„o Vicente;0;;;
50951;24/01/2024;08:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Centro;1;10;Feminino;Branca
51173;24/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PLANALTO;OUTROS;;0;;;
51251;24/01/2024;10:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PLANALTO;OUTROS;;0;;;
51296;24/01/2024;11:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Guajuviras;1;13;Feminino;Sem informaÁ„o
51620;24/01/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;LAGOAO;RESIDENCIA;Interior;1;13;Feminino;Branca
51860;24/01/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;CecÌlia;2;39;Feminino;Branca
51923;24/01/2024;15:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;OUTROS;ItararÈ;1;13;Feminino;Branca
51980;24/01/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Restinga;1;5;Feminino;Branca
52142;24/01/2024;17:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ELDORADO DO SUL;RESIDENCIA;Loteamento;1;13;Feminino;Parda
52569;24/01/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TORRES;RESIDENCIA;Praia da Cal;0;;;
53028;25/01/2024;07:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTAO;RESIDENCIA;VILA RICA;1;3;Feminino;Branca
53054;25/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BAGE;RESIDENCIA;Tarum„;1;10;Feminino;Parda
53072;25/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;OUTROS;Vera Cruz;1;13;Feminino;Branca
53107;25/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BALNEARIO PINHAL;RESIDENCIA;Balne·rio Pinhal;1;15;Feminino;Branca
53428;25/01/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;Jardim Krahe;1;12;Feminino;Branca
53648;25/01/2024;11:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CRUZ ALTA;OUTROS;Centro;1;15;Feminino;Branca
54082;25/01/2024;14:55:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAPAO DO LEAO;RESIDENCIA;;0;;;
54277;25/01/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PASSO FUNDO;RESIDENCIA;HÌpica;1;5;Feminino;Branca
54309;25/01/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;NiterÛi;1;13;Feminino;Parda
54510;25/01/2024;17:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BENTO GONCALVES;RESIDENCIA;Borgo;1;6;Feminino;Branca
54709;25/01/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ARROIO DO TIGRE;RESIDENCIA;;0;;;
54853;25/01/2024;20:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;OUTROS;Mathias Velho;1;29;Feminino;Branca
55482;26/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOM FELICIANO;RESIDENCIA;;1;8;Masculino;Branca
55485;26/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTO ANTONIO DAS MISSOES;RESIDENCIA;interior;1;11;Feminino;Preta
55491;26/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTAO;RESIDENCIA;S√O JORGE;2;34;Feminino;Branca
55497;26/01/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;Tres Vendas;1;12;Feminino;Preta
55569;26/01/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOIS IRMAOS;RESIDENCIA;Loteamento Jardim Bonamigo;1;18;Feminino;Branca
55630;26/01/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;RESIDENCIA;Vila Leonidas;1;10;Feminino;Branca
56065;26/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO MARCOS;RESIDENCIA;Centro;0;;;
56205;26/01/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;RESIDENCIA;Scharlau;2;8;Feminino;Branca
56362;26/01/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTEIO;RESIDENCIA;Parque Primavera;1;4;Feminino;Sem informaÁ„o
56418;26/01/2024;14:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPUCAIA DO SUL;RESIDENCIA;invas„o ESF carioca;1;11;Feminino;Branca
56894;26/01/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PALMARES DO SUL;RESIDENCIA;Ex Roca Velha;1;13;Feminino;Branca
56989;26/01/2024;18:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;RESIDENCIA;CibrazÈm;1;11;Feminino;Preta
57159;26/01/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO SEPE;OUTROS;Centro;1;3;Masculino;Branca
57378;26/01/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA CRUZ DO SUL;RESIDENCIA;Goi·s;1;12;Masculino;Branca
57401;26/01/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GUAIBA;RESIDENCIA;Coronel Nassuca;1;10;Feminino;Branca
57477;26/01/2024;23:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MINAS DO LEAO;RESIDENCIA;Recreio;1;11;Feminino;Parda
57548;26/01/2024;23:59:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAPAO DO LEAO;RESIDENCIA;Jardim AmÈrica;4;15;Feminino;Branca
57828;27/01/2024;04:10:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;OUTROS;Charqueadas;1;25;Feminino;Branca
58379;27/01/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Morro Santana;1;3;Feminino;Branca
58680;27/01/2024;15:10:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;;1;46;Feminino;Preta
58970;27/01/2024;18:15:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;Nossa Senhora das GraÁas;1;7;Feminino;Branca
59226;27/01/2024;20:54:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ERECHIM;ESTABELECIMENTO COMERCIAL;S„o CristÛv„o;1;8;Feminino;Preta
59337;27/01/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PALMARES DO SUL;RESIDENCIA;;1;8;Feminino;Parda
59563;28/01/2024;00:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Jardim Itu;4;14;Feminino;Branca
